lat,lon
-32.6533972222222,-156.774705555556
-33.1022277777778,-156.495486111111
-33.3224083333333,-156.561152777778
-33.2985888888889,-156.399727777778
-33.409025,-156.411713888889
-33.5402194444444,-156.540458333333
-33.2498555555556,-156.099677777778
-33.322375,-156.047505555556
-32.7398694444444,-156.219061111111
-32.6650138888889,-156.180683333333
-32.6871805555555,-156.072711111111
-32.612025,-155.983961111111
-31.7686416666667,-154.251511111111
-32.0018694444444,-155.047608333333
-36.2161527777778,-155.999436111111
-34.0215972222222,-156.349541666667
-34.0643305555556,-156.354275
-34.1147472222222,-156.415827777778
-34.1045138888889,-156.211588888889
-35.1826555555556,-154.682683333333
-34.1827805555556,-156.755255555556
-35.2595694444444,-156.780869444444
